artist_name,track_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity
shinigami,2dIEBsSUxOjBodxm6VR59E,I Don't Need Ur Luv,0.301,0.456,111996,0.5539999999999999,4.54e-05,7,0.156,-10.024,1,0.04,80.294,4,0.27899999999999997,33
Eugene Lai,3TBE1RtG6CR9Bt9Q3fhuo9,Lost In Time,0.0028699999999999997,0.5529999999999999,191269,0.703,0.858,0,0.07200000000000001,-5.648,0,0.0431,127.85700000000001,3,0.0678,0
YNA Ly,6LuYXBvndD8R3F1Lt7vARn,Sick of Being HMBL,0.21100000000000002,0.606,223620,0.598,0.0,8,0.0874,-7.063,1,0.40399999999999997,135.814,4,0.354,1
HAIZ,0zBvsfGzOMtcq1AEnChuHX,Talking Shit,0.0399,0.863,201423,0.748,3.18e-05,10,0.332,-4.132,0,0.0469,102.015,4,0.33899999999999997,14
Ed Mount,66ZmUnqZ8y1VBMsY8xXKkH,Don't You Remember,0.0928,0.843,221867,0.542,0.2,11,0.102,-7.372000000000001,0,0.0392,99.994,4,0.457,38
Secret Circle,6JMBEM5zuyFR9Wcoau3Bal,Satellite (feat. Despot),0.0499,0.49700000000000005,155337,0.774,0.0,0,0.0792,-5.551,1,0.47,207.91400000000002,4,0.47,0
JG Benjamin,3H6ogug3wHEZweCBrUuG6v,Backseat Driving,0.222,0.628,210486,0.735,0.0,7,0.609,-3.965,0,0.142,146.041,4,0.86,1
Chloe Gasparini,5jpW913EYsBOZtzjQA29Re,Float,0.27899999999999997,0.33299999999999996,216111,0.48100000000000004,0.0,6,0.0742,-8.347000000000001,0,0.0414,90.85799999999999,4,0.28300000000000003,15
Ana Senko,0GSSSodDKs3xdRcS0wFHoS,Vulnerable,0.49,0.629,198758,0.51,1.37e-06,0,0.255,-8.062999999999999,1,0.0519,98.939,4,0.14300000000000002,19
Mo Lowda & the Humble,5n7ozHdGBfhkLmtR97RpHw,Tied Up,0.0171,0.474,218735,0.823,0.00137,3,0.10099999999999999,-6.3260000000000005,1,0.0709,178.035,4,0.701,22
Coasts,20rMzGEhQLbizmzxeoAdhx,Let Me Love You - Acoustic Version,0.853,0.423,240254,0.313,0.0,0,0.107,-8.846,1,0.0413,128.548,5,0.138,0
Passive Tides,1KAbYwBOxfAlPNDdD7VtMK,Burn,5.05e-05,0.605,149789,0.36,0.7879999999999999,1,0.205,-14.262,1,0.0312,116.396,4,0.361,0
Paperfiends,0wsZuPFqiOQckUMogdBESI,Packs Cross Countries,0.396,0.797,96653,0.4,0.0363,7,0.0516,-13.787,1,0.55,129.39,4,0.9740000000000001,51
KZ,7hWa53fOj9Fh0X790Bl32B,True Love,0.136,0.491,240000,0.599,0.000218,7,0.147,-7.541,0,0.0721,150.253,3,0.11800000000000001,9
Mark My Words,21DsD89QMnXlJBKbhPdd0f,Incomplete,0.000164,0.6409999999999999,119075,0.7070000000000001,0.836,11,0.426,-13.831,0,0.0381,108.11200000000001,4,0.0385,0
Naturistic,6jaL2i5at7iX6ejtfZ4rmY,Paper Bag,0.305,0.725,128000,0.78,0.625,6,0.336,-24.906999999999996,1,0.15,119.39,3,0.0325,33
Mariangela Bettanini,3GoFCPYoxW1S57NLinxsVT,"Io Senza Te, Tu Senza Me",0.892,0.466,209267,0.315,0.0,10,0.17600000000000002,-8.347999999999999,0,0.0352,170.90400000000002,5,0.196,3
Joan Baez,5pc4HMa0lKyljcM1U7UyjU,Whistle Down The Wind,0.84,0.389,289440,0.348,0.0049299999999999995,10,0.105,-11.564,1,0.0297,112.945,3,0.374,26
Eugenia Chasey,0LPw1dW0P8A56E5kYgNPFt,Manual Ocean,0.758,0.466,222015,0.5479999999999999,7.23e-05,2,0.109,-11.048,1,0.0575,97.491,4,0.818,27
Lauren Sanderson,1xyKyKedkchi9VXVIsX7rc,Conversations,0.21,0.418,147188,0.581,0.0,8,0.5770000000000001,-5.117,0,0.034,118.523,4,0.171,31
The Hook,4HQKbZEbDSnTMSuC8iL9AK,Brand New,0.40299999999999997,0.57,203280,0.7509999999999999,8.2e-05,9,0.1,-8.652000000000001,1,0.037000000000000005,109.928,4,0.634,13
Trillary Banks,4WulIQ25D9cO998NffLDVE,Nobody Need To Know,0.107,0.586,233418,0.6859999999999999,0.000337,0,0.13,-9.382,1,0.28800000000000003,118.133,5,0.375,33
Josh Mirenda,0hqRj4VuGXMwQ2g0iBlQGJ,I Got You,0.0817,0.494,170440,0.882,0.0,7,0.10400000000000001,-5.185,1,0.0755,91.943,4,0.502,19
Konshens,2f5qODYXfarfquaXBMGW1T,Turn Me On,0.396,0.804,199213,0.76,0.0,7,0.17600000000000002,-6.409,0,0.127,104.969,4,0.763,37
En Espíritu Y En Verdad,7Lcilv6C3JPyMKiSdpJqvG,Me Dice el Salvador,0.0283,0.341,226253,0.384,2.64e-05,11,0.156,-9.84,1,0.0305,78.062,3,0.0852,39
Shadi,0EupTcp2b0n8UX4HuIdZnG,Feel,0.00128,0.7090000000000001,233030,0.5479999999999999,0.0,0,0.10099999999999999,-8.472999999999999,1,0.0464,136.017,4,0.27,9
Anna Bergendahl,5LeSi9o9lTLIXV5b7Z63sa,Broken Melody - Acoustic,0.39799999999999996,0.631,234107,0.35100000000000003,0.0,7,0.0963,-7.275,0,0.0298,77.939,4,0.337,43
Robin Whispers,23vDsBYo0hn7arIvHkDDcn,Summer,0.0166,0.688,208065,0.8340000000000001,0.00924,10,0.0718,-4.961,1,0.0768,105.029,4,0.727,15
Luke Sital-Singh,3XI0qVjMQceF4Bqlalms0a,Afterneath,0.9490000000000001,0.29100000000000004,242893,0.228,0.00731,2,0.0588,-10.22,1,0.0337,110.90799999999999,4,0.0967,21
Luna Luna,2jj3LNbjYzrAXm8MiNKzEi,You and I,0.225,0.373,293738,0.48700000000000004,0.0009880000000000002,8,0.0933,-7.106,1,0.0326,139.92,4,0.11900000000000001,31
Rajitheone,1QaDUrZ77nPzP3JoJ6SGEN,Brown Sugar,0.166,0.7829999999999999,210373,0.568,0.0001,5,0.17,-8.707,0,0.0668,96.99700000000001,4,0.764,3
Derek Stelk,74nNftfDUrOC5Ycv1IZXvj,Glittering Feast,0.257,0.6779999999999999,298867,0.733,0.0,5,0.0862,-7.52,1,0.0511,169.646,4,0.963,27
Orville Dahl,47Ur3bSyqvVEicTtNFeJzP,Strange Spritualism,0.7120000000000001,0.664,246282,0.5,0.0819,9,0.11800000000000001,-9.355,1,0.0409,107.773,4,0.618,27
Jamiroquai,4bPafjvZHvwBLF6jXHBJmd,Summer Girl - Mack Brothers Brighton Bunker Dub,0.0008410000000000001,0.758,435000,0.843,0.92,0,0.0472,-5.807,1,0.0555,119.99600000000001,4,0.586,25
LoneMoon,2jDM8M3r3nr2ZmAxih7ywG,talk sh!t,0.203,0.977,203894,0.326,2.1e-05,11,0.10099999999999999,-9.916,0,0.0759,113.009,4,0.653,19
Ramin Djawadi,4qPRlxcLCuj1wtpsJk4NUv,Tap Into Your Mind,0.914,0.22,181080,0.11599999999999999,0.977,1,0.0917,-18.552,1,0.04,93.198,3,0.0274,20
Dear Rouge,5r0g9Zk7KUYOYjWXP4mO8S,Chains,0.0294,0.645,197667,0.54,0.0,2,0.133,-6.8389999999999995,1,0.0348,120.01799999999999,4,0.40700000000000003,36
Rob Simonsen,55uUigqNvWMesHoJlb4VqU,I Shouldn't Have Missed It,0.975,0.27899999999999997,107572,0.0314,0.8690000000000001,10,0.0729,-24.625,1,0.035,99.96799999999999,4,0.0537,25
Taylor Davis,2SjHmrE9yckFaN8De7Zx77,Perfect - Instrumental,0.938,0.16399999999999998,230470,0.184,0.0468,9,0.0989,-14.171,1,0.0436,179.196,3,0.294,34
MINSEO,534rUMWbKRyzcCSNDCWw5B,The Grand Dreams,0.22699999999999998,0.649,268373,0.5529999999999999,0.0,5,0.0765,-4.519,1,0.0323,102.90799999999999,4,0.45899999999999996,27
Indian Trap,7zffZRbrHynEGe3phN5pqo,Look Like Monayyy (2am Project Retro Future Remix) [Main],0.0194,0.748,286875,0.722,0.166,11,0.0602,-2.006,0,0.0757,127.964,4,0.903,1
PANKADON,0bztV0Vaqu4rOE8hCQ7i7a,Segredinho,0.248,0.8759999999999999,158769,0.7,0.0,1,0.0502,-3.213,1,0.28,129.959,4,0.95,46
Coach Joey,4ITwTU9SeUVPmaudzL4cpe,Time,0.0332,0.878,107064,0.6,0.0,10,0.34299999999999997,-7.6339999999999995,1,0.32799999999999996,98.012,4,0.677,20
JUSTHIS,39p0MJTtOGkgzvNUSTsmQ7,Switch,0.304,0.578,262431,0.63,0.0,4,0.285,-8.109,0,0.344,104.165,4,0.718,22
Anna Leone,4V8t6sMF5T86i0JuQFLGwn,Into the Cold,0.856,0.518,228547,0.248,0.0129,6,0.113,-11.795,1,0.0299,103.76799999999999,4,0.156,31
Cherrie Bothner,5I0FeYcVHdyicSKfLc63Xb,Sneaking Up On Pleasure,0.535,0.47,238573,0.42,0.0,5,0.11599999999999999,-7.709,0,0.0258,76.06,3,0.0731,27
Lil Kesh,5HEzF4N89dqCAKJtH1dind,Apa Mi,0.342,0.889,214750,0.897,0.0,1,0.111,-3.9619999999999997,1,0.335,122.949,4,0.564,27
Jayy Warren,2chpWsep8G5q7W2lkAp8hb,Dust Myself off (feat. Darrein Stl),0.0746,0.7040000000000001,224211,0.762,0.0,2,0.16899999999999998,-6.151,1,0.0932,113.98200000000001,4,0.55,5
Ama Lou,2M6JFwv9xle50LLh3wxlp8,Wire,0.5489999999999999,0.612,240000,0.337,0.000168,7,0.0814,-15.686,1,0.0752,82.566,3,0.16,51
Los Tucanes De Tijuana,4rmbhXl5halzYcHYNMLWRJ,Gente Del Cartel,0.0465,0.789,199387,0.84,2.99e-06,7,0.154,-6.69,1,0.0337,150.922,3,0.895,34
Gabriel Diniz,1zfYPcxNEOlzKjeR3e5CaX,A Casa Chora - Ao Vivo,0.256,0.603,179571,0.885,0.0,11,0.0916,-2.295,1,0.0566,119.792,4,0.542,65
Notation Nation,2wvshPsQ9cT9vuRDdWP2WQ,Earthly Sunset,0.867,0.6659999999999999,88320,0.126,0.812,0,0.0819,-18.815,1,0.379,120.029,3,0.0386,19
Ermal Fejzullahu,77lMLbnntqVdDKHe357Fhd,Fshatarja Ime (feat. Ledri Vula),0.0317,0.742,158500,0.705,0.000231,5,0.32,-5.667000000000001,0,0.0519,101.012,4,0.531,31
Trevor Jackson,6aDS4BlgFNylb6nnCIj7ik,Cover Page (Intro),0.375,0.539,37625,0.884,0.0,1,0.355,-13.769,1,0.168,95.0,4,0.0312,20
Rob Markman,0hIHtLgxGQ1QVhIYgqmrQZ,Long Flight Home,0.4,0.615,211523,0.596,0.008159999999999999,7,0.105,-9.256,1,0.196,174.015,4,0.221,13
Tru Real,424rXdAn9Z2DOk5yZaP7zk,COLLECTIONZ,0.0217,0.9470000000000001,199447,0.525,2.9999999999999997e-05,11,0.268,-9.202,1,0.147,124.958,4,0.44299999999999995,42
Empty Houses,1vMBf1HdwyWbxayA1KV6tt,You and I,0.16399999999999998,0.408,217809,0.501,0.0,5,0.312,-6.746,1,0.0449,147.241,4,0.49,29
Anthony Ivan,1Skeazdbr3X2582cdLB3Ey,It Hurts to Say,0.28300000000000003,0.578,247200,0.715,0.000906,7,0.261,-8.027999999999999,1,0.0493,200.088,4,0.843,0
The Wandering Hearts,7kgYLUpr6m0kCUinhB6wa3,Wish I Could,0.0996,0.5489999999999999,176467,0.564,7.01e-06,1,0.11599999999999999,-9.347000000000001,1,0.0301,174.993,4,0.389,38
Elyah,0DIy6KgzWtnwvnXXihhOrp,Eyes Wide Shut (Wake up) [feat. Menend],0.29100000000000004,0.631,210143,0.314,0.0,9,0.09300000000000001,-15.142000000000001,0,0.0457,139.92600000000002,4,0.494,17
Marnik,0CPJ0sVVhQYk4Yz0JIloPF,Hymn (Till My Kingdom Comes),0.0173,0.7020000000000001,134457,0.9490000000000001,0.000303,5,0.534,-4.502,0,0.0518,138.024,4,0.293,49
Knuckle Puck,5R25Ja5rEwvVoMAI9R9eu9,Wait,0.0766,0.466,210688,0.934,2.02e-05,0,0.107,-4.86,1,0.0539,94.993,4,0.642,24
Zodiack,3PVhzMHplbPEhqmCcouAFb,Never Under Pressure,0.11900000000000001,0.5379999999999999,193687,0.539,0.0063100000000000005,4,0.23,-10.75,0,0.2,140.009,4,0.29,0
Jeanway,4zm5h35mHjhAhM6BgCre0B,Sweat,0.21,0.674,214010,0.7240000000000001,0.000213,11,0.09699999999999999,-9.136000000000001,0,0.0423,119.977,4,0.34600000000000003,8
Restless Modern,2LFH77oqvTh2b0WFUR59oP,Doubt,0.619,0.5329999999999999,227177,0.436,0.0203,6,0.156,-9.55,1,0.0391,161.924,4,0.23399999999999999,29
Maître Gims,6CBa3mDSnuDJvfG4uHSQZz,PS,0.145,0.637,251640,0.7040000000000001,4.6500000000000005e-05,5,0.37,-7.103,0,0.0938,97.00299999999999,4,0.281,23
Genix,7BCPy7FIt6MIZwIYjgwHUc,For Those We Lost,0.00561,0.40299999999999997,204375,0.956,0.905,0,0.445,-8.419,1,0.0518,127.95,4,0.23,19
Lil' Flip,5ioNZnv6YEjbIr7aLE791e,King,0.0173,0.5710000000000001,328947,0.85,0.0,1,0.0726,-6.365,1,0.147,145.924,4,0.302,11
Niña Pastori,4EWytHlGUrGKtAfVZ0ccMH,La Habitación,0.172,0.589,250396,0.627,0.0,2,0.129,-7.652,0,0.0351,92.95,4,0.285,3
Sou El Flotador,2uEBHlgtau7FHthve6xFHX,Trap Queen,0.138,0.623,266653,0.625,0.0,8,0.146,-5.075,1,0.0648,76.527,4,0.327,12
Steve Void,0QPTs0MJJmUu4IyQDU762o,Comfortable [Kharmelo Remix],0.11800000000000001,0.6890000000000001,166000,0.5920000000000001,0.0004940000000000001,10,0.41700000000000004,-4.178,0,0.17600000000000002,119.86200000000001,4,0.37799999999999995,23
Dan Romer,0nKPNA5Jfr4YQDbU8pM575,The Lights Will All Go Out,0.0495,0.38799999999999996,120092,0.289,0.855,1,0.11800000000000001,-22.291999999999998,1,0.0358,93.89399999999999,4,0.0867,23
Milo Heart,7fqVkGIea2Kb58i2Oajz3Z,Exit,0.6759999999999999,0.165,214946,0.0841,0.812,2,0.341,-19.562,1,0.0453,90.434,4,0.0375,48
He Is We,1IlhJnIj3swuWMMyQyA5Yt,All I Need,0.0247,0.519,161620,0.9420000000000001,1.76e-05,0,0.7240000000000001,-3.9,1,0.11699999999999999,112.99700000000001,4,0.547,22
Spin Andretti,0sU3oVLR4pksNeZyVLYO8m,I Know,0.128,0.865,194783,0.691,0.0,8,0.11900000000000001,-7.611000000000001,1,0.0491,138.077,4,0.503,19
AMP,0oXO8ax6QdOoNiy0T2MJ6p,Where You Was At,0.0889,0.619,216427,0.718,0.0,9,0.13,-6.928999999999999,0,0.198,79.94800000000001,4,0.133,22
Young Greatness,2BC13T9u9O26YM8eQ2xoyP,Doubt Me,0.0718,0.7709999999999999,181480,0.6809999999999999,8.65e-05,1,0.0937,-5.885,1,0.109,160.069,4,0.299,23
FYB,5dCuzDmRbUS9QezKyjdKwU,Brought Up,0.0188,0.774,282320,0.638,0.0,8,0.111,-6.706,0,0.23399999999999999,144.03,4,0.536,25
Byron Juane,5xS3k1XKzZX158FYmXpj2d,No Show Instrumental,0.0304,0.95,190000,0.345,0.759,10,0.263,-10.922,0,0.187,143.002,4,0.8240000000000001,4
Byron Juane,11YnLQfFSghkYzZ85b0l9J,2020 Acapella,0.58,0.667,190325,0.41600000000000004,0.0,7,0.156,-9.996,1,0.297,102.46,3,0.9229999999999999,3
Karuna Satori ASMR,040twRw8oYAuQcXceKIy8M,Sleep Clinic Part 3,0.115,0.532,234057,0.289,8.329999999999999e-05,10,0.23199999999999998,-34.01,0,0.141,69.098,1,0.0722,28
Gin Wigmore,0HW0Vn6j6xiNuTtjvB3ESf,Cold Cave,0.853,0.309,252613,0.429,1.9699999999999998e-05,0,0.156,-5.607,0,0.0311,138.06,4,0.11199999999999999,28
Bobbi Storm,3S3bZiLTE5VpysCdc7twQQ,Lazy Love,0.319,0.565,244359,0.616,0.0,9,0.102,-4.158,1,0.0971,180.11700000000002,3,0.32899999999999996,9
Remember Sports,6vdLK54mjQWotRAgBMGIJw,Pull Through,0.597,0.612,196653,0.547,0.000335,9,0.136,-8.934,1,0.0411,82.574,4,0.731,14
Nero P,4Y4ox4S6y0rUNJBbuu0u1R,waves,0.91,0.684,77872,0.536,0.9620000000000001,7,0.10400000000000001,-10.62,0,0.075,93.984,4,0.74,22
Skippit Skip,6IUjCEYl6Lf7cAja6qbwOf,Traveler Go,0.18,0.7709999999999999,103403,0.455,0.888,0,0.0777,-7.132000000000001,1,0.14,129.953,4,0.965,0
People Undone,0Ow9g6EFO7KbNdAaLUd55a,She Swims,0.978,0.6509999999999999,87061,0.174,0.961,2,0.0874,-18.417,1,0.0522,116.941,4,0.0983,0
Skippit Skip,1EturHsu7uZr7EgtH4CExV,Spike,0.134,0.79,128571,0.727,0.882,11,0.106,-8.745,1,0.0445,111.971,4,0.627,0
People Undone,4xq1aNVF8mHACrsoaghiYU,Maybe We Will Find a Way,0.217,0.743,93794,0.414,0.9129999999999999,2,0.11199999999999999,-9.558,1,0.0467,120.00299999999999,4,0.446,0
People Undone,1QSpqAkp9YT895oTL7x57G,Metropolis,0.187,0.691,111738,0.659,0.884,7,0.0956,-7.1979999999999995,1,0.0452,115.988,4,0.604,0
Skippit Skip,5M7lLSpuuLll08HW3EkALP,Adventures Alert,0.0467,0.598,118929,0.599,0.853,7,0.134,-9.398,1,0.0351,112.006,4,0.79,0
Skippit Skip,00ukKp03lucmfjZEojAY2H,Ups,0.132,0.727,90259,0.8390000000000001,0.925,2,0.15,-8.656,1,0.042,115.911,4,0.63,0
Skippit Skip,7KpekHVtHIcwWVvUJ35eOp,Boom Tick,0.00041799999999999997,0.5589999999999999,83793,0.728,0.9490000000000001,0,0.109,-9.235,1,0.035,116.01799999999999,4,0.369,0
People Undone,6WagdR41PzpthPIkpdAqIn,Broken,0.9520000000000001,0.462,102581,0.0051,0.8959999999999999,9,0.0947,-10.854000000000001,1,0.0845,122.96600000000001,4,0.0818,0
Aair,0r5hPhmfxuKvc37DqRYOMZ,On a Clear Day,0.925,0.536,75031,0.579,0.00496,7,0.22699999999999998,-8.146,1,0.0393,116.64399999999999,4,0.8109999999999999,34
Lou,6ITki7WpPNnnF8ZiPaATEF,Beaten,0.504,0.517,256699,0.606,1.11e-05,9,0.0999,-7.202000000000001,0,0.0309,110.04899999999999,4,0.217,6
Giuseppe Ottaviani,6UgC22uzmKRAhS0yu0leb8,On the Way You Go - OnAir Mix,0.0034799999999999996,0.504,230294,0.971,0.0023899999999999998,2,0.147,-6.5520000000000005,1,0.0599,136.006,4,0.265,11
Christopher Lennertz,6uF5LxWQDR4wU03RMJWemW,Waterfall,0.623,0.146,258413,0.0607,0.862,4,0.111,-25.103,0,0.0366,85.62700000000001,4,0.035,11
Christopher Lennertz,54gvd1wz7M6zAWUB9tAGmM,Race the Minefield,0.77,0.35,231040,0.434,0.915,6,0.162,-14.574000000000002,0,0.0408,78.24,4,0.16,17
Wuki,69iyNU5Wb1aRZdw44urUeh,Chop It,0.0009369999999999999,0.7190000000000001,180375,0.87,0.7929999999999999,9,0.8859999999999999,-2.194,1,0.0738,160.079,4,0.28300000000000003,0
Mattyyym,2M6D9KdVcCB17P2NoojY7X,Asphyxia (Tokyo Ghoul:re),8.2e-05,0.285,89681,0.8009999999999999,0.8290000000000001,5,0.301,-10.093,1,0.0589,77.604,4,0.515,24
Matthew Schultz,6bPXX34Xt5rtMKHqSrkD7x,Promise For Keeps (Young Wolf Hatchlings Remix),0.13699999999999998,0.43,232800,0.753,0.00023199999999999997,5,0.369,-7.303,0,0.243,199.153,4,0.237,22
Homeboy Sandman,7gJcwjrwWWtmONRAIADZAp,#NeverUseTheInternetAgain,0.266,0.667,217413,0.9259999999999999,0.0,1,0.29600000000000004,-7.871,1,0.349,92.84299999999999,4,0.355,16
Armin van Buuren,57R7GipLwQ2pn5Isv3JLFG,"A State Of Trance (ASOT 858) - Coming Up, Pt. 2",0.344,0.684,31070,0.489,0.0,0,0.7929999999999999,-11.167,1,0.512,80.641,3,0.856,7
Yng£lavour,1tQplggwO8HXaTt9WuchN7,Dirty Whine,0.0643,0.754,217208,0.54,0.0,0,0.122,-8.57,1,0.21600000000000003,94.94200000000001,4,0.687,0
Generation,0TU2MJRgPD8Mx15zygUPD0,Cheapskate,0.0306,0.43,135941,0.81,0.0,0,0.0851,-5.477,1,0.0486,170.016,4,0.872,12
Manic Street Preachers,0crv4Cri3dafdSsh0mjkZI,Dylan & Caitlin - Demo,0.48100000000000004,0.578,224400,0.445,7.67e-06,2,0.0869,-5.305,1,0.0287,130.048,4,0.337,2
Manic Street Preachers,1F4aAhccebqBSlrVLTTzZb,Liverpool Revisited - Demo,0.58,0.564,153493,0.564,0.0,9,0.10800000000000001,-4.827,0,0.0308,115.265,4,0.41700000000000004,2
Manic Street Preachers,6dKtDjv2aO45fqFsBboNpq,Sequels of Forgotten Wars - Demo,0.0137,0.672,258360,0.7559999999999999,0.00108,11,0.10099999999999999,-6.513,0,0.0384,141.882,4,0.46799999999999997,2
Manic Street Preachers,4wdUgEyxU0S5sNgAgfNZeS,Hold Me Like a Heaven - Demo,0.0545,0.5479999999999999,258400,0.8140000000000001,0.000123,11,0.342,-5.091,1,0.0399,88.988,4,0.613,2
Manic Street Preachers,5t7CykCawdFnYzmFFUVMTy,In Eternity - Demo,0.00023500000000000002,0.501,259200,0.821,0.0306,2,0.331,-6.184,1,0.0418,127.948,4,0.415,1
Manic Street Preachers,4k5wZZw9VIZFSk2tivrBaQ,Broken Algorithms - Demo,0.67,0.594,240013,0.5920000000000001,5.15e-06,4,0.377,-7.997000000000001,1,0.031,81.332,4,0.574,1
Manic Street Preachers,4Z0aIxCbL5YbTy4k3hTUQk,Song for the Sadness - Demo,0.40700000000000003,0.555,278720,0.59,0.000301,0,0.0969,-4.25,1,0.0281,129.906,4,0.28600000000000003,1
Manic Street Preachers,5wK57C2ligjT0NvZEkHcNC,The Left Behind - Demo,0.575,0.503,180040,0.602,2.3e-05,2,0.33799999999999997,-8.44,1,0.0294,83.935,4,0.39899999999999997,1
Waterbed,2mdJEUJcH6QGWXoa1IevU0,River Song,0.7929999999999999,0.42100000000000004,384000,0.606,0.6829999999999999,1,0.0687,-8.809,1,0.0578,99.194,4,0.307,4
J3 EDC,7xxnUO7iApd5YzPaHadSn1,Hard Vibes,1.23e-06,0.812,192026,0.41700000000000004,0.968,0,0.0659,-9.145,1,0.10400000000000001,120.01,4,0.659,0
Houzemaster,1w3LW4ms5HwvFGupt3K3BN,Siggiland,0.0301,0.379,265352,0.618,0.9790000000000001,0,0.0699,-14.013,1,0.0351,179.96400000000003,4,0.53,0
Blossoms,7drMohZVIGnxQxnmHDZrvV,"I Can't Stand It - Hi, I’m Claude Remix",0.195,0.762,289274,0.528,0.0029100000000000003,9,0.131,-8.56,0,0.0481,122.01,4,0.556,17
GB9,3eI9KvkP7tziljPl0pOhDG,If you,0.65,0.568,208064,0.48,0.0,8,0.132,-7.787000000000001,1,0.0316,76.946,4,0.373,31
A-RealBeats,1NXOKsJM4ir3qz5SXvoTFJ,Broke,0.45799999999999996,0.628,256627,0.602,0.000949,1,0.23,-7.736000000000001,0,0.0905,152.999,4,0.23600000000000002,0
Franke,4K5uTBMFWQDMVsZ9v5j3Db,Bad Tattoo - ZAXX Remix,0.0154,0.45799999999999996,186685,0.634,0.0,8,0.11,-5.742999999999999,1,0.069,199.91400000000002,4,0.0562,31
Monstercat,66hv7YUiFEnWxgIY7Vg9aj,#194 - Monstercat: Call of the Wild (Hosted by Skyelle),0.00891,0.305,3627887,0.847,0.00207,5,0.37200000000000005,-4.056,0,0.154,174.016,4,0.24600000000000002,0
Хаски,1YP4unEiWaLBmrPnmHTANH,Иуда,0.259,0.7340000000000001,135728,0.72,0.0,10,0.114,-6.502999999999999,0,0.318,107.97,4,0.46299999999999997,40
La Factoria,5CJ56BDAxJ7jXRr15AuyaC,Equivocado,0.0179,0.78,165552,0.943,0.0,2,0.0601,-4.315,1,0.187,194.046,4,0.852,29
Musicologo The Libro,5jiGCDUwv8gqWLpWMv4hok,Bum Ban Ven,0.233,0.904,196141,0.905,0.000294,1,0.24100000000000002,-0.753,1,0.157,120.089,4,0.7959999999999999,46
Xhino Slim,1wpvV3OTeFubNphRc3ILwP,Moov,0.000143,0.812,44069,0.507,0.937,9,0.0749,-22.066999999999997,0,0.0518,119.976,4,0.795,0
Tribulation,2dq0irHRcZsjLbNsLj6KOg,The Lament,0.008320000000000001,0.358,336907,0.9890000000000001,0.000709,9,0.251,-7.044,0,0.10099999999999999,160.1,4,0.0387,36
Geowulf,0H7DpLoJHvFD0HNxboHaYe,Drink Too Much,0.0106,0.5710000000000001,227603,0.862,7.65e-06,1,0.12,-5.37,1,0.0425,123.04299999999999,4,0.6829999999999999,31
Joey Dosik,2W2Vd16UbD6dkdcn4EqbaA,The Night Before …,0.968,0.353,91159,0.11,0.978,10,0.126,-22.746,1,0.0293,100.273,4,0.16699999999999998,28
Nitro Fun,6ONGZnfYQzjhFl0C9mQLBg,keygen,0.000842,0.46299999999999997,266322,0.96,0.6990000000000001,2,0.856,-2.773,1,0.0624,116.521,3,0.0898,32
Floreyyyy,1UOnASe85E8riI0MYdmVJS,Perfection,0.708,0.7240000000000001,191273,0.358,0.0424,8,0.10300000000000001,-15.687000000000001,1,0.387,80.024,4,0.715,29
KB,2MWBDOGpuOnVIZchjAYpc8,Love Nature (feat. Nahzi),0.43200000000000005,0.64,203571,0.706,0.0008759999999999999,0,0.252,-6.997000000000001,0,0.115,182.014,4,0.557,10
Tracey Thorn,6d31Ytq88HJfSrdARiiqRY,Sister,0.0016,0.624,512300,0.772,0.0559,6,0.185,-9.107999999999999,0,0.0411,99.99700000000001,4,0.451,22
Brandon Oaks,4P6cKp2DWYLaSzWGJjoNhR,Drawing Close,0.0432,0.49200000000000005,246653,0.5710000000000001,2.59e-06,7,0.124,-8.357000000000001,1,0.0261,72.962,4,0.22,18
Elijah Who,4byOCRVAtAIEl6rKzP6Exn,sleep on it,0.893,0.698,117681,0.0366,0.893,4,0.0798,-26.719,0,0.0425,61.948,4,0.325,31
Monty Datta,0ReDpGxuhwFfDiakFPJMQC,What Do Normal People Do When They Get Sad,0.816,0.741,151909,0.371,0.0,5,0.40700000000000003,-13.334000000000001,0,0.489,61.218,4,0.38,39
Limbo,0ckgKcIa3F5JId3tRKBHJk,Still,0.716,0.5760000000000001,162830,0.43200000000000005,0.414,0,0.0899,-7.78,1,0.0284,93.97200000000001,4,0.0741,27
Wildstylez,1tOoyBx5w4zjTRRDS22Bwl,Colours Of The Night,0.0152,0.309,237575,0.833,0.0,9,0.0777,-3.696,1,0.0473,150.24,4,0.154,48
Nursery Rhymes 123,6AYZd8wkHDxdqfFzJh1JDH,Wind the Bobbin Up,0.9229999999999999,0.436,112659,0.247,4.96e-06,9,0.146,-12.630999999999998,1,0.0455,171.362,4,0.377,45
The Gypsy Scholars,173qXvJ4gLSgOJ9P7UbpY4,Cold Hands,0.484,0.441,257409,0.504,0.00404,7,0.11,-7.84,1,0.0381,99.992,4,0.21,9
Tory Ruperto,47Ue9jT16V7PAIQWfswdr0,You and Me,0.0716,0.723,245304,0.61,0.0172,5,0.10400000000000001,-6.483,1,0.099,100.03,4,0.401,34
Darryl Williams,6GvB2N0lCOePETatIxxUWC,Do You Remember (feat. Michael Lington),0.306,0.732,254627,0.7809999999999999,0.762,9,0.0583,-6.087999999999999,0,0.0281,117.98200000000001,4,0.9259999999999999,31
